"subject","task","congurancy","block","trial","accuracy","rt"
"subj023","ink_naming","incongruent",6,26,1,1080
"subj023","word_reading","congruent",6,27,1,641
"subj023","ink_naming","congruent",6,28,1,1088
"subj023","word_reading","congruent",6,29,1,772
"subj023","word_reading","incongruent",6,30,1,894
"subj023","ink_naming","congruent",6,31,1,901
"subj023","word_reading","incongruent",6,32,1,701
"subj023","word_reading","congruent",6,33,1,718
"subj023","word_reading","incongruent",6,34,1,461
"subj023","word_reading","incongruent",6,35,1,702
"subj023","word_reading","congruent",6,36,1,642
"subj023","ink_naming","incongruent",6,37,1,1083
"subj023","word_reading","congruent",6,38,1,918
"subj023","word_reading","congruent",6,39,1,791
"subj023","word_reading","congruent",6,40,1,632
"subj023","ink_naming","incongruent",6,41,1,1154
"subj023","ink_naming","incongruent",6,42,1,1106
"subj023","word_reading","congruent",6,43,1,691
"subj023","word_reading","incongruent",6,44,1,769
"subj023","word_reading","congruent",6,45,1,707
"subj023","word_reading","congruent",6,46,1,841
"subj023","word_reading","congruent",6,47,1,670
"subj023","word_reading","congruent",6,48,1,645
"subj023","word_reading","incongruent",6,49,1,820
"subj023","ink_naming","congruent",6,50,1,1057
"subj023","word_reading","congruent",7,1,1,628
"subj023","ink_naming","incongruent",7,2,1,1074
"subj023","word_reading","congruent",7,3,1,658
"subj023","word_reading","incongruent",7,4,1,728
"subj023","word_reading","congruent",7,5,1,724
"subj023","word_reading","incongruent",7,6,1,823
"subj023","ink_naming","incongruent",7,7,1,1196
"subj023","ink_naming","incongruent",7,8,1,1125
"subj023","word_reading","congruent",7,9,1,613
"subj023","word_reading","incongruent",7,10,1,594
"subj023","ink_naming","incongruent",7,11,1,1154
"subj023","ink_naming","incongruent",7,12,1,1092
"subj023","word_reading","incongruent",7,13,1,719
"subj023","ink_naming","incongruent",7,14,1,1198
"subj023","word_reading","congruent",7,15,1,650
"subj023","word_reading","congruent",7,17,1,643
"subj023","word_reading","congruent",7,18,1,730
"subj023","ink_naming","incongruent",7,19,1,1170
"subj023","ink_naming","congruent",7,20,1,1141
"subj023","ink_naming","congruent",7,21,1,994
"subj023","ink_naming","congruent",7,22,1,978
"subj023","word_reading","incongruent",7,23,1,646
"subj023","word_reading","incongruent",7,24,1,775
"subj023","word_reading","congruent",7,25,1,588
"subj023","ink_naming","congruent",7,26,1,1085
"subj023","ink_naming","congruent",7,27,1,993
"subj023","word_reading","congruent",7,28,1,729
"subj023","word_reading","congruent",7,29,0,690
"subj023","ink_naming","congruent",7,30,1,943
"subj023","word_reading","incongruent",7,31,1,782
"subj023","word_reading","incongruent",7,32,1,629
"subj023","word_reading","incongruent",7,33,1,2409
"subj023","ink_naming","incongruent",7,34,1,981
"subj023","ink_naming","congruent",7,35,1,983
"subj023","word_reading","incongruent",7,36,1,689
"subj023","ink_naming","incongruent",7,37,1,1198
"subj023","ink_naming","congruent",7,38,0,798
"subj023","ink_naming","congruent",7,39,1,980
"subj023","ink_naming","congruent",7,41,1,975
"subj023","ink_naming","congruent",7,42,1,1016
"subj023","word_reading","congruent",7,43,1,507
"subj023","word_reading","incongruent",7,44,1,789
"subj023","word_reading","congruent",7,45,1,880
"subj023","ink_naming","incongruent",7,46,1,1198
"subj023","ink_naming","congruent",7,47,1,1014
"subj023","ink_naming","congruent",7,48,1,1040
"subj023","word_reading","congruent",7,49,1,771
"subj023","word_reading","incongruent",7,50,0,915
"subj023","word_reading","incongruent",8,1,1,743
"subj023","ink_naming","congruent",8,2,1,1073
"subj023","word_reading","congruent",8,3,1,734
"subj023","ink_naming","congruent",8,4,0,956
"subj023","word_reading","congruent",8,5,1,761
"subj023","ink_naming","incongruent",8,6,1,1258
"subj023","word_reading","congruent",8,7,1,654
"subj023","ink_naming","congruent",8,8,1,1030
"subj023","word_reading","congruent",8,9,1,681
"subj023","ink_naming","incongruent",8,10,1,1177
"subj023","word_reading","incongruent",8,11,1,631
"subj023","word_reading","incongruent",8,12,1,736
"subj023","word_reading","incongruent",8,13,1,721
"subj023","ink_naming","congruent",8,14,1,901
"subj023","ink_naming","incongruent",8,15,1,1137
"subj023","ink_naming","incongruent",8,16,1,1178
"subj023","ink_naming","incongruent",8,17,1,1085
"subj023","word_reading","congruent",8,18,1,902
"subj023","ink_naming","incongruent",8,19,1,1240
"subj023","word_reading","congruent",8,20,1,725
"subj023","word_reading","congruent",8,21,1,742
"subj023","ink_naming","incongruent",8,22,1,1128
"subj023","word_reading","congruent",8,23,1,708
"subj023","word_reading","congruent",8,24,1,694
"subj023","ink_naming","incongruent",8,25,1,1201
"subj023","word_reading","incongruent",8,26,1,807
"subj023","word_reading","incongruent",8,27,1,726
"subj023","word_reading","congruent",8,28,1,604
"subj023","ink_naming","incongruent",8,29,1,988
"subj023","ink_naming","congruent",8,30,1,952
"subj023","ink_naming","congruent",8,31,1,1046
"subj023","word_reading","incongruent",8,33,1,773
"subj023","word_reading","incongruent",8,34,1,764
"subj023","word_reading","incongruent",8,35,1,686
"subj023","ink_naming","congruent",8,36,1,1021
"subj023","word_reading","congruent",8,37,1,699
"subj023","word_reading","congruent",8,38,1,641
"subj023","ink_naming","congruent",8,39,1,1134
"subj023","word_reading","congruent",8,40,1,696
"subj023","ink_naming","congruent",8,41,1,957
"subj023","word_reading","congruent",8,42,1,733
"subj023","word_reading","incongruent",8,43,1,759
"subj023","ink_naming","congruent",8,44,1,1091
"subj023","word_reading","congruent",8,45,1,852
"subj023","ink_naming","incongruent",8,46,1,1139
"subj023","ink_naming","incongruent",8,47,1,1216
"subj023","ink_naming","incongruent",8,48,1,1251
"subj023","ink_naming","congruent",8,49,1,986
"subj023","ink_naming","incongruent",8,50,1,1250
"subj024","word_reading","congruent",1,1,1,725
"subj024","ink_naming","congruent",1,2,1,1035
"subj024","ink_naming","congruent",1,3,1,896
"subj024","word_reading","incongruent",1,4,1,785
"subj024","word_reading","congruent",1,5,1,516
"subj024","ink_naming","congruent",1,6,1,914
"subj024","word_reading","congruent",1,7,1,554
"subj024","word_reading","congruent",1,8,1,572
"subj024","word_reading","congruent",1,9,1,741
"subj024","word_reading","congruent",1,10,1,637
"subj024","word_reading","incongruent",1,11,1,760
"subj024","word_reading","incongruent",1,12,1,695
"subj024","ink_naming","incongruent",1,13,1,1082
"subj024","word_reading","congruent",1,14,1,670
"subj024","ink_naming","congruent",1,15,1,992
"subj024","word_reading","incongruent",1,16,1,591
"subj024","word_reading","congruent",1,17,1,760
"subj024","word_reading","congruent",1,18,1,691
"subj024","ink_naming","congruent",1,19,1,977
"subj024","word_reading","incongruent",1,20,1,604
"subj024","ink_naming","congruent",1,21,1,1117
"subj024","ink_naming","incongruent",1,22,1,1004
"subj024","word_reading","congruent",1,23,1,769
"subj024","word_reading","congruent",1,24,1,607
"subj024","ink_naming","congruent",1,25,1,1047
"subj024","ink_naming","incongruent",1,26,1,1045
"subj024","ink_naming","incongruent",1,27,1,973
"subj024","word_reading","congruent",1,28,1,753
"subj024","word_reading","congruent",1,29,1,947
"subj024","ink_naming","congruent",1,30,1,1012
"subj024","word_reading","congruent",1,31,1,675
"subj024","ink_naming","congruent",1,32,1,907
"subj024","word_reading","congruent",1,33,1,582
"subj024","ink_naming","congruent",1,34,1,923
"subj024","word_reading","congruent",1,35,1,594
"subj024","word_reading","incongruent",1,37,1,597
"subj024","ink_naming","congruent",1,38,1,876
"subj024","word_reading","incongruent",1,39,1,730
"subj024","word_reading","congruent",1,40,1,678
"subj024","ink_naming","congruent",1,41,1,1319
"subj024","word_reading","incongruent",1,42,1,754
"subj024","ink_naming","incongruent",1,43,1,1147
"subj024","ink_naming","incongruent",1,44,1,1120
"subj024","ink_naming","congruent",1,45,1,1069
"subj024","ink_naming","congruent",1,46,1,1026
"subj024","word_reading","incongruent",1,47,1,715
"subj024","ink_naming","congruent",1,48,1,969
"subj024","ink_naming","incongruent",1,49,1,1174
"subj024","ink_naming","congruent",1,50,1,1076
"subj024","ink_naming","congruent",2,1,1,1016
"subj024","word_reading","congruent",2,2,1,905
"subj024","word_reading","incongruent",2,3,1,783
"subj024","word_reading","congruent",2,4,1,848
"subj024","ink_naming","incongruent",2,5,1,1074
"subj024","word_reading","congruent",2,6,1,571
"subj024","ink_naming","congruent",2,7,1,876
"subj024","ink_naming","incongruent",2,8,1,1114
"subj024","ink_naming","incongruent",2,9,1,1134
"subj024","word_reading","incongruent",2,10,1,726
"subj024","word_reading","congruent",2,11,1,808
"subj024","ink_naming","congruent",2,12,1,1064
"subj024","ink_naming","incongruent",2,13,1,1173
"subj024","ink_naming","incongruent",2,14,1,1216
"subj024","word_reading","incongruent",2,15,1,523
"subj024","ink_naming","congruent",2,16,1,969
"subj024","word_reading","congruent",2,17,1,735
"subj024","word_reading","congruent",2,18,1,823
"subj024","ink_naming","congruent",2,19,1,1110
"subj024","word_reading","incongruent",2,20,1,836
"subj024","ink_naming","incongruent",2,21,1,1138
"subj024","ink_naming","congruent",2,22,1,833
"subj024","word_reading","incongruent",2,23,1,847
"subj024","ink_naming","incongruent",2,24,1,1248
"subj024","ink_naming","congruent",2,25,1,902
"subj024","ink_naming","incongruent",2,26,1,1275
"subj024","word_reading","incongruent",2,27,1,695
"subj024","word_reading","incongruent",2,28,1,588
"subj024","word_reading","congruent",2,29,1,817
"subj024","word_reading","incongruent",2,31,1,851
"subj024","ink_naming","congruent",2,32,1,1041
"subj024","ink_naming","incongruent",2,33,1,1224
"subj024","word_reading","congruent",2,34,1,815
"subj024","word_reading","congruent",2,35,1,683
"subj024","ink_naming","congruent",2,36,1,882
"subj024","ink_naming","congruent",2,37,1,986
"subj024","word_reading","incongruent",2,38,1,871
"subj024","word_reading","incongruent",2,39,1,755
"subj024","word_reading","congruent",2,40,1,740
"subj024","word_reading","incongruent",2,41,1,628
"subj024","ink_naming","congruent",2,42,1,929
"subj024","word_reading","congruent",2,43,1,732
"subj024","ink_naming","incongruent",2,44,1,1268
"subj024","ink_naming","incongruent",2,45,1,933
"subj024","word_reading","incongruent",2,46,1,783
"subj024","word_reading","congruent",2,47,1,572
"subj024","word_reading","congruent",2,48,1,801
"subj024","word_reading","congruent",2,49,1,640
"subj024","word_reading","incongruent",2,50,1,815
"subj024","word_reading","incongruent",3,1,1,762
"subj024","ink_naming","incongruent",3,2,1,1128
"subj024","ink_naming","incongruent",3,3,1,1308
"subj024","ink_naming","incongruent",3,4,1,1151
"subj024","ink_naming","congruent",3,5,1,812
"subj024","word_reading","incongruent",3,6,1,768
"subj024","ink_naming","congruent",3,7,1,892
"subj024","ink_naming","incongruent",3,8,1,1174
"subj024","ink_naming","congruent",3,9,1,1071
"subj024","ink_naming","incongruent",3,10,1,1064
"subj024","ink_naming","incongruent",3,11,1,1373
"subj024","ink_naming","congruent",3,12,1,1238
"subj024","word_reading","congruent",3,13,1,777
"subj024","ink_naming","congruent",3,14,1,869
"subj024","ink_naming","incongruent",3,15,1,1257
"subj024","word_reading","incongruent",3,16,1,826
"subj024","ink_naming","congruent",3,17,1,1001
"subj024","word_reading","incongruent",3,18,1,729
"subj024","ink_naming","incongruent",3,19,1,1053
"subj024","ink_naming","congruent",3,20,1,908
"subj024","ink_naming","congruent",3,21,1,1132
"subj024","ink_naming","congruent",3,22,1,911
"subj024","ink_naming","congruent",3,23,1,875
"subj024","word_reading","incongruent",3,24,1,652
"subj024","ink_naming","congruent",3,25,1,1025
"subj024","ink_naming","incongruent",3,26,1,1269
"subj024","word_reading","incongruent",3,27,1,719
"subj024","word_reading","incongruent",3,29,1,878
"subj024","word_reading","incongruent",3,30,1,757
"subj024","ink_naming","congruent",3,31,1,992
"subj024","ink_naming","congruent",3,32,1,983
"subj024","ink_naming","congruent",3,33,1,1168
"subj024","word_reading","congruent",3,34,1,706
"subj024","word_reading","incongruent",3,35,1,720
"subj024","word_reading","incongruent",3,36,1,651
"subj024","ink_naming","incongruent",3,37,1,1236
"subj024","word_reading","incongruent",3,38,1,650
"subj024","word_reading","incongruent",3,39,1,815
"subj024","ink_naming","incongruent",3,40,1,1111
"subj024","word_reading","incongruent",3,41,1,754
"subj024","ink_naming","incongruent",3,42,1,1113
"subj024","word_reading","congruent",3,43,1,819
"subj024","word_reading","incongruent",3,44,1,760
"subj024","word_reading","congruent",3,45,1,845
"subj024","ink_naming","congruent",3,46,1,1129
"subj024","word_reading","incongruent",3,47,1,735
"subj024","ink_naming","incongruent",3,48,1,1065
"subj024","word_reading","incongruent",3,49,1,696
"subj024","ink_naming","congruent",3,50,1,957
"subj024","ink_naming","incongruent",4,1,1,1169
"subj024","word_reading","congruent",4,2,1,646
"subj024","word_reading","incongruent",4,3,1,709
"subj024","ink_naming","incongruent",4,4,1,1027
"subj024","ink_naming","congruent",4,5,0,1080
"subj024","ink_naming","congruent",4,6,1,1024
"subj024","ink_naming","incongruent",4,7,0,1026
"subj024","word_reading","congruent",4,8,1,501
"subj024","word_reading","incongruent",4,9,1,910
"subj024","word_reading","congruent",4,10,1,449
"subj024","ink_naming","incongruent",4,11,1,1064
"subj024","ink_naming","congruent",4,12,0,1048
"subj024","ink_naming","congruent",4,13,1,973
"subj024","ink_naming","incongruent",4,14,1,1200
"subj024","ink_naming","congruent",4,15,1,1073
"subj024","word_reading","congruent",4,16,1,749
"subj024","ink_naming","congruent",4,18,1,970
"subj024","word_reading","incongruent",4,19,1,612
"subj024","ink_naming","incongruent",4,20,1,1089
"subj024","ink_naming","congruent",4,21,1,1194
"subj024","word_reading","incongruent",4,22,1,718
"subj024","word_reading","congruent",4,23,1,717
"subj024","ink_naming","congruent",4,24,1,950
"subj024","word_reading","congruent",4,25,1,685
"subj024","word_reading","incongruent",4,26,1,596
"subj024","word_reading","incongruent",4,27,1,783
"subj024","ink_naming","incongruent",4,29,1,1194
"subj024","ink_naming","incongruent",4,30,1,359
"subj024","word_reading","congruent",4,31,1,677
"subj024","ink_naming","congruent",4,32,1,1161
"subj024","word_reading","incongruent",4,33,1,702
"subj024","word_reading","incongruent",4,34,1,672
"subj024","ink_naming","incongruent",4,35,1,1353
"subj024","word_reading","incongruent",4,36,1,803
"subj024","word_reading","congruent",4,37,1,620
"subj024","word_reading","incongruent",4,38,1,706
"subj024","ink_naming","congruent",4,39,1,1067
"subj024","word_reading","incongruent",4,40,1,906
"subj024","word_reading","congruent",4,41,1,546
"subj024","ink_naming","congruent",4,42,1,1129
"subj024","ink_naming","incongruent",4,43,1,1039
"subj024","word_reading","congruent",4,44,1,666
"subj024","ink_naming","congruent",4,45,0,1126
"subj024","ink_naming","congruent",4,46,1,971
"subj024","word_reading","incongruent",4,47,1,507
"subj024","ink_naming","incongruent",4,48,1,1233
"subj024","ink_naming","congruent",4,49,1,1061
"subj024","ink_naming","congruent",4,50,1,900
"subj024","word_reading","incongruent",5,1,1,669
"subj024","word_reading","congruent",5,2,1,849
"subj024","word_reading","congruent",5,3,1,638
"subj024","word_reading","congruent",5,4,1,696
"subj024","word_reading","incongruent",5,5,1,828
"subj024","ink_naming","incongruent",5,6,1,1178
"subj024","word_reading","incongruent",5,7,1,842
"subj024","ink_naming","incongruent",5,8,0,1136
"subj024","word_reading","congruent",5,9,1,593
"subj024","word_reading","congruent",5,10,1,704
"subj024","ink_naming","incongruent",5,11,1,1158
"subj024","word_reading","incongruent",5,12,1,643
"subj024","word_reading","congruent",5,14,1,689
"subj024","ink_naming","congruent",5,15,1,1092
"subj024","ink_naming","congruent",5,16,1,1054
"subj024","word_reading","congruent",5,18,1,779
"subj024","ink_naming","congruent",5,19,1,1093
"subj024","word_reading","incongruent",5,20,1,774
"subj024","ink_naming","incongruent",5,21,0,1073
"subj024","word_reading","incongruent",5,22,1,709
